Token,Date,Chain,Price (USD),Amount,BUY/SELL
Costco Hot Dog,2024-04-12 00:53:30.351905,Solana,0.0024790724107891515,7665.713008622273,BUY
Runestone,2024-04-12 00:53:30.351905,Solana,0.16563233671053929,572.2112740977503,BUY
dogwifhat,2024-04-12 00:53:31.351905,Solana,0.25112462894787424,1422.577399174576,BUY
Shark Cat,2024-04-12 00:53:31.351905,Solana,0.30006209690564406,831.213669895422,BUY
Costco Hot Dog,2024-04-12 00:53:31.351905,Solana,0.1226543225520319,7528.315351258195,BUY
Runestone,2024-04-12 00:53:31.351905,Solana,0.06415650894547181,3611.069674609532,BUY
dogwifhat,2024-04-12 00:53:32.351905,Solana,0.38070403414943627,16.236864325605005,BUY
Shark Cat,2024-04-12 00:53:32.351905,Solana,0.2202159992820844,3222.9858957589763,BUY
Costco Hot Dog,2024-04-12 00:53:32.351905,Solana,0.23367492450378746,516.035755271953,SELL
Runestone,2024-04-12 00:53:32.351905,Solana,0.3571691983017328,3602.9619613010746,BUY
dogwifhat,2024-04-12 00:53:33.351905,Solana,0.4307943045608662,6695.070138188141,BUY
Shark Cat,2024-04-12 00:53:33.351905,Solana,0.4626240848668569,5642.496650586409,BUY
Costco Hot Dog,2024-04-12 00:53:33.351905,Solana,0.33934258595469774,9363.43756507235,SELL
Runestone,2024-04-12 00:53:33.351905,Solana,0.45755409359623045,7626.004464776382,SELL
dogwifhat,2024-04-12 00:53:34.351905,Solana,0.37873812914753247,8071.685197114982,BUY
Shark Cat,2024-04-12 00:53:34.351905,Solana,0.3628740819714458,5468.944453146744,BUY
Costco Hot Dog,2024-04-12 00:53:34.351905,Solana,0.08206679778426251,6539.55097973059,SELL
Runestone,2024-04-12 00:53:34.351905,Solana,0.19292900468955165,7629.024011109431,SELL
dogwifhat,2024-04-12 00:53:35.351905,Solana,0.33123671792809667,5889.749713389487,SELL
Shark Cat,2024-04-12 00:53:35.351905,Solana,0.13187505018393142,1503.4042729250252,BUY
Costco Hot Dog,2024-04-12 00:53:35.351905,Solana,0.3766702611469825,127.33637287994371,SELL
Runestone,2024-04-12 00:53:35.351905,Solana,0.4138517348465649,123.86417745820944,BUY
dogwifhat,2024-04-12 00:53:36.351905,Solana,0.06876424337712211,2246.759648451021,BUY
Shark Cat,2024-04-12 00:53:36.351905,Solana,0.39248246374068896,871.4750809786754,BUY
Costco Hot Dog,2024-04-12 00:53:36.351905,Solana,0.09824144568416632,9095.698419675256,SELL
Runestone,2024-04-12 00:53:36.351905,Solana,0.06574357313201867,7494.067070320159,SELL
dogwifhat,2024-04-12 00:53:37.351905,Solana,0.02216288673671374,5681.370432089759,BUY
Shark Cat,2024-04-12 00:53:37.351905,Solana,0.4288445225621225,8683.49047432772,BUY
Costco Hot Dog,2024-04-12 00:53:37.351905,Solana,0.16516309647348798,6598.869787161295,SELL
Runestone,2024-04-12 00:53:37.351905,Solana,0.49956443325773,1485.2034367490385,SELL
dogwifhat,2024-04-12 00:53:38.351905,Solana,0.4320288914541954,2311.126990728315,SELL
Shark Cat,2024-04-12 00:53:38.351905,Solana,0.48607931618972733,1599.4563012924223,BUY
Costco Hot Dog,2024-04-12 00:53:38.351905,Solana,0.4496121571581489,1253.939341520499,SELL
Runestone,2024-04-12 00:53:38.351905,Solana,0.2763786950975826,4088.672213010738,BUY
dogwifhat,2024-04-12 00:53:39.351905,Solana,0.3226991077672699,2516.7275651180544,BUY
Shark Cat,2024-04-12 00:53:39.351905,Solana,0.005250575690194714,7065.824569826447,BUY
Costco Hot Dog,2024-04-12 00:53:39.351905,Solana,0.46499503545950316,5626.903509891612,BUY
Runestone,2024-04-12 00:53:39.351905,Solana,0.1000311349618318,8418.256641988472,BUY
dogwifhat,2024-04-12 00:53:40.351905,Solana,0.08425934136563368,107.93967843528485,BUY
Shark Cat,2024-04-12 00:53:40.351905,Solana,0.46756658142735813,7637.87898381025,BUY
Costco Hot Dog,2024-04-12 00:53:40.351905,Solana,0.22185317538826138,2792.4413259282,SELL
Runestone,2024-04-12 00:53:40.351905,Solana,0.20757683885253447,2842.552404033005,SELL
dogwifhat,2024-04-12 00:53:41.351905,Solana,0.0551891364885127,3451.976235569376,BUY
Shark Cat,2024-04-12 00:53:41.351905,Solana,0.28831317781130417,536.7269175940193,BUY
Costco Hot Dog,2024-04-12 00:53:41.351905,Solana,0.00899660412671971,7602.805989251682,SELL
Runestone,2024-04-12 00:53:41.351905,Solana,0.045261898735809936,6413.521303046552,SELL
dogwifhat,2024-04-12 00:53:42.351905,Solana,0.20385928753848126,2202.633128086294,BUY
Shark Cat,2024-04-12 00:53:42.351905,Solana,0.4587402200804143,5289.120452648569,BUY
Costco Hot Dog,2024-04-12 00:53:42.351905,Solana,0.27803514638549837,7088.562251482322,SELL
Runestone,2024-04-12 00:53:42.351905,Solana,0.02153182262546205,4501.422105474172,BUY
dogwifhat,2024-04-12 00:53:43.351905,Solana,0.08586128558221601,6053.423617918226,SELL
Shark Cat,2024-04-12 00:53:43.351905,Solana,0.46540618898974134,3201.139338544262,BUY
Costco Hot Dog,2024-04-12 00:53:43.351905,Solana,0.2719796260631855,9924.276900972314,SELL
Runestone,2024-04-12 00:53:43.351905,Solana,0.21180328460054415,1690.77859085075,SELL
dogwifhat,2024-04-12 00:53:44.351905,Solana,0.11484708260008814,7468.5548354144885,BUY
Shark Cat,2024-04-12 00:53:44.351905,Solana,0.13920657184907642,7620.967292018912,BUY
Costco Hot Dog,2024-04-12 00:53:44.351905,Solana,0.30422866626987544,6379.23363056806,SELL
Runestone,2024-04-12 00:53:44.351905,Solana,0.47095981418967287,7999.509412473931,BUY
dogwifhat,2024-04-12 00:53:45.351905,Solana,0.3523919755099817,8030.1884566476665,SELL
Shark Cat,2024-04-12 00:53:45.351905,Solana,0.24813687803828016,1682.3965658944273,BUY
Costco Hot Dog,2024-04-12 00:53:45.351905,Solana,0.40568267534210806,1914.2687738168672,SELL
Runestone,2024-04-12 00:53:45.351905,Solana,0.24663946831263484,3932.2575618280243,SELL
dogwifhat,2024-04-12 00:53:46.351905,Solana,0.24663369272304997,2128.7650495425983,BUY
Shark Cat,2024-04-12 00:53:46.351905,Solana,0.2617860466691751,7964.8336985001315,BUY
Costco Hot Dog,2024-04-12 00:53:46.351905,Solana,0.19106719665400623,6211.086593794619,SELL
Runestone,2024-04-12 00:53:46.351905,Solana,0.005338503371780157,7580.762619077367,SELL
dogwifhat,2024-04-12 00:53:47.351905,Solana,0.21262936641280944,5275.54931898657,BUY
Shark Cat,2024-04-12 00:53:47.351905,Solana,0.4275221547790721,2895.767585506167,BUY
Costco Hot Dog,2024-04-12 00:53:47.351905,Solana,0.17065998165461765,8760.93085476714,BUY
Runestone,2024-04-12 00:53:47.351905,Solana,0.3687493327459466,476.12058913549583,SELL
dogwifhat,2024-04-12 00:53:48.351905,Solana,0.0652398163278039,8813.730140133264,BUY
Shark Cat,2024-04-12 00:53:48.351905,Solana,0.4880058130078416,2730.518567376199,BUY
Costco Hot Dog,2024-04-12 00:53:48.351905,Solana,0.000559567048057763,8868.46653551295,BUY
Runestone,2024-04-12 00:53:48.351905,Solana,0.4320293950627599,7054.260406034829,BUY
dogwifhat,2024-04-12 00:53:49.351905,Solana,0.44865239083004027,7665.895217653408,BUY
Shark Cat,2024-04-12 00:53:49.351905,Solana,0.2516069460890163,8323.63560316977,BUY
Costco Hot Dog,2024-04-12 00:53:49.351905,Solana,0.4132713889749409,3927.281233214649,BUY
Runestone,2024-04-12 00:53:49.351905,Solana,0.08359218097527732,2476.429683843372,BUY
dogwifhat,2024-04-12 00:53:50.351905,Solana,0.3615936188154446,3656.267447345658,BUY
Shark Cat,2024-04-12 00:53:50.351905,Solana,0.494651255866867,2671.3967695578667,BUY
Costco Hot Dog,2024-04-12 00:53:50.351905,Solana,0.3125500640175573,4992.997408218729,SELL
Runestone,2024-04-12 00:53:50.351905,Solana,0.3026961093117225,2885.554706059047,SELL
dogwifhat,2024-04-12 00:53:51.351905,Solana,0.2615192914289057,8772.570528825838,BUY
Shark Cat,2024-04-12 00:53:51.351905,Solana,0.14109798884846658,9098.373907299885,BUY
Costco Hot Dog,2024-04-12 00:53:51.351905,Solana,0.4322324922179499,1943.6411244539308,SELL
Runestone,2024-04-12 00:53:51.351905,Solana,0.14327195617141686,5419.949859684518,SELL
dogwifhat,2024-04-12 00:53:52.351905,Solana,0.3038761201053599,7311.739949842447,BUY
Shark Cat,2024-04-12 00:53:52.351905,Solana,0.4158447014028817,198.6405092021981,BUY
Costco Hot Dog,2024-04-12 00:53:52.351905,Solana,0.07733898253374505,6893.047590617814,SELL
Runestone,2024-04-12 00:53:52.351905,Solana,0.08094882116346863,7133.971853449276,SELL
dogwifhat,2024-04-12 00:53:53.351905,Solana,0.20856251286309413,6370.610993540604,SELL
Shark Cat,2024-04-12 00:53:53.351905,Solana,0.10301836431908623,4807.033489355464,BUY
Costco Hot Dog,2024-04-12 00:53:53.351905,Solana,0.37851786346615085,6583.353412825328,SELL
Runestone,2024-04-12 00:53:53.351905,Solana,0.06021640900624792,9013.842185790605,BUY
dogwifhat,2024-04-12 00:53:54.351905,Solana,0.11481054330662144,9891.327907888153,BUY
Shark Cat,2024-04-12 00:53:54.351905,Solana,0.11328709786154961,7111.135228430374,BUY
Costco Hot Dog,2024-04-12 00:53:54.351905,Solana,0.050744612454195204,6747.072136571955,SELL
Runestone,2024-04-12 00:53:54.351905,Solana,0.35059648908824437,4395.93401123071,SELL
dogwifhat,2024-04-12 00:53:55.351905,Solana,0.1187959027336511,9659.61396061035,SELL
Shark Cat,2024-04-12 00:53:55.351905,Solana,0.3095837298757866,795.3525158079633,BUY
Costco Hot Dog,2024-04-12 00:53:55.351905,Solana,0.28581132835026224,6970.7188364109015,SELL
Runestone,2024-04-12 00:53:55.351905,Solana,0.4213531768692572,5948.520659678822,SELL
dogwifhat,2024-04-12 00:53:56.351905,Solana,0.005135082603669461,503.27355195837976,SELL
Shark Cat,2024-04-12 00:53:56.351905,Solana,0.028018996818302166,1368.2130572913409,BUY
Costco Hot Dog,2024-04-12 00:53:56.351905,Solana,0.4168160371748252,8283.358948699026,SELL
Runestone,2024-04-12 00:53:56.351905,Solana,0.1671851402138928,8924.493352395057,BUY
dogwifhat,2024-04-12 00:53:57.351905,Solana,0.3871800978061116,8149.7414071692265,SELL
Shark Cat,2024-04-12 00:53:57.351905,Solana,0.30617832764755865,3989.1962494727272,BUY
Costco Hot Dog,2024-04-12 00:53:57.351905,Solana,0.0904597736821307,2706.885502018923,SELL
Runestone,2024-04-12 00:53:57.351905,Solana,0.033431426338625336,7221.910939672005,BUY
dogwifhat,2024-04-12 00:53:58.351905,Solana,0.023109334310581764,5036.547766386735,BUY
Shark Cat,2024-04-12 00:53:58.351905,Solana,0.497692408486402,8654.260370864995,BUY
Costco Hot Dog,2024-04-12 00:53:58.351905,Solana,0.046053046252932106,2198.116173190802,BUY
Runestone,2024-04-12 00:53:58.351905,Solana,0.31523423955600366,6751.899217522521,SELL
dogwifhat,2024-04-12 00:53:59.351905,Solana,0.12088320456116086,2661.1439278957873,BUY
Shark Cat,2024-04-12 00:53:59.351905,Solana,0.06343931132680741,7017.18243955104,BUY
Costco Hot Dog,2024-04-12 00:53:59.351905,Solana,0.018622930062039134,3649.8641750113393,SELL
Runestone,2024-04-12 00:53:59.351905,Solana,0.20315330262705078,9659.198681910453,BUY
dogwifhat,2024-04-12 00:54:00.351905,Solana,0.12668499426929358,7543.531417921054,BUY
Shark Cat,2024-04-12 00:54:00.351905,Solana,0.1456628322055698,8127.422386140416,BUY
Costco Hot Dog,2024-04-12 00:54:00.351905,Solana,0.3992085528344722,214.45273213667627,BUY
Runestone,2024-04-12 00:54:00.351905,Solana,0.4982772572450857,9485.224357484818,BUY
dogwifhat,2024-04-12 00:54:01.351905,Solana,0.49747760085807213,593.3964450680218,SELL
Shark Cat,2024-04-12 00:54:01.351905,Solana,0.44224838559769364,2707.5071348846436,BUY
Costco Hot Dog,2024-04-12 00:54:01.351905,Solana,0.08120954191249297,1852.2650428864295,SELL
Runestone,2024-04-12 00:54:01.351905,Solana,0.2063581477045987,5120.134580395964,SELL
dogwifhat,2024-04-12 00:54:02.351905,Solana,0.3981679708620138,9496.889828573823,SELL
Shark Cat,2024-04-12 00:54:02.351905,Solana,0.009628278557665126,294.52270392193003,BUY
Costco Hot Dog,2024-04-12 00:54:02.351905,Solana,0.02339143115669895,2303.5560223943776,SELL
Runestone,2024-04-12 00:54:02.351905,Solana,0.47915288251303717,1175.9661247332122,BUY
dogwifhat,2024-04-12 00:54:03.351905,Solana,0.11267282785483068,934.6993104581602,BUY
Shark Cat,2024-04-12 00:54:03.351905,Solana,0.21453619030473892,8178.779208515208,BUY
Costco Hot Dog,2024-04-12 00:54:03.351905,Solana,0.44261765453130486,5729.648229086757,SELL
Runestone,2024-04-12 00:54:03.351905,Solana,0.40760555784253166,5929.095479490588,BUY
dogwifhat,2024-04-12 00:54:04.351905,Solana,0.4113036829438126,6196.675458966325,BUY
Shark Cat,2024-04-12 00:54:04.351905,Solana,0.29992868731563455,2192.1746820361554,BUY
Costco Hot Dog,2024-04-12 00:54:04.351905,Solana,0.09531126857335304,5857.238124456125,SELL
Runestone,2024-04-12 00:54:04.351905,Solana,0.1019809621154627,9884.893297176448,BUY
dogwifhat,2024-04-12 00:54:05.351905,Solana,0.011539512178524725,2386.151037077514,SELL
Shark Cat,2024-04-12 00:54:05.351905,Solana,0.3551982392447104,6914.170712487846,BUY
Costco Hot Dog,2024-04-12 00:54:05.351905,Solana,0.37648925784815523,8295.490865370191,BUY
Runestone,2024-04-12 00:54:05.351905,Solana,0.409199681091056,8033.333637821075,SELL
dogwifhat,2024-04-12 00:54:06.351905,Solana,0.42610176039900155,6813.968624107082,SELL
Shark Cat,2024-04-12 00:54:06.351905,Solana,0.045975866772006435,6388.348231466871,BUY
Costco Hot Dog,2024-04-12 00:54:06.351905,Solana,0.42140805815669424,1302.174553522495,SELL
Runestone,2024-04-12 00:54:06.351905,Solana,0.11374829149562571,6685.463009214602,SELL
dogwifhat,2024-04-12 00:54:07.351905,Solana,0.06002523026290507,8460.200693639883,BUY
Shark Cat,2024-04-12 00:54:07.351905,Solana,0.13633311625719124,6417.621863977207,BUY
Costco Hot Dog,2024-04-12 00:54:07.351905,Solana,0.11452796423009498,4110.751256446525,SELL
Runestone,2024-04-12 00:54:07.351905,Solana,0.25379056504063624,3365.8042496067665,SELL
dogwifhat,2024-04-12 00:54:08.351905,Solana,0.06160902083003522,5987.817772919098,SELL
Shark Cat,2024-04-12 00:54:08.351905,Solana,0.4880986155411762,2947.915695770581,BUY
Costco Hot Dog,2024-04-12 00:54:08.351905,Solana,0.2540972645900496,3968.363141045105,SELL
Runestone,2024-04-12 00:54:08.351905,Solana,0.4657325112915017,4478.5761300646,BUY
dogwifhat,2024-04-12 00:54:09.351905,Solana,0.06690537133816887,3169.273404176173,BUY
Shark Cat,2024-04-12 00:54:09.351905,Solana,0.08646457194373036,1063.3517784483627,BUY
Costco Hot Dog,2024-04-12 00:54:09.351905,Solana,0.4171874505152799,6000.4264587324615,BUY
Runestone,2024-04-12 00:54:09.351905,Solana,0.44606771969960085,9608.712424669118,SELL
dogwifhat,2024-04-12 00:54:10.351905,Solana,0.08028015381377807,1295.0499659058157,SELL
Shark Cat,2024-04-12 00:54:10.351905,Solana,0.3502392712259327,1303.6536726859804,BUY
Costco Hot Dog,2024-04-12 00:54:10.351905,Solana,0.08287206943431658,4835.765073315599,SELL
Runestone,2024-04-12 00:54:10.351905,Solana,0.3665188470434818,8527.559731796422,SELL
dogwifhat,2024-04-12 00:54:11.351905,Solana,0.04858295076211111,3303.642353333289,BUY
Shark Cat,2024-04-12 00:54:11.351905,Solana,0.3987154746081347,3567.333544589687,BUY
Costco Hot Dog,2024-04-12 00:54:11.351905,Solana,0.10097322253594954,866.1705652308859,BUY
Runestone,2024-04-12 00:54:11.351905,Solana,0.23853133853259717,318.87265468078516,SELL
dogwifhat,2024-04-12 00:54:12.351905,Solana,0.026926891363868166,196.70581789186124,BUY
Shark Cat,2024-04-12 00:54:12.351905,Solana,0.44455798381275713,2895.6449744085967,BUY
Costco Hot Dog,2024-04-12 00:54:12.351905,Solana,0.2879442235779686,986.6483500778655,SELL
Runestone,2024-04-12 00:54:12.351905,Solana,0.17458860351373934,2603.690703126916,BUY
dogwifhat,2024-04-12 00:54:13.351905,Solana,0.2962551653723131,5909.61658728901,BUY
Shark Cat,2024-04-12 00:54:13.351905,Solana,0.2226602469486068,9925.196437867597,BUY
Costco Hot Dog,2024-04-12 00:54:13.351905,Solana,0.3301588133690912,8726.286532636355,SELL
Runestone,2024-04-12 00:54:13.351905,Solana,0.40336156649046295,6479.566846959129,BUY
dogwifhat,2024-04-12 00:54:14.351905,Solana,0.1916438658411984,8541.720829224767,SELL
Shark Cat,2024-04-12 00:54:14.351905,Solana,0.06401312104508516,7740.337578946556,BUY
Costco Hot Dog,2024-04-12 00:54:14.351905,Solana,0.042540676984364034,4527.995290783031,SELL
Runestone,2024-04-12 00:54:14.351905,Solana,0.3502308817696742,4600.327668627175,SELL
dogwifhat,2024-04-12 00:54:15.351905,Solana,0.2050873494249547,4236.748102772272,BUY
Shark Cat,2024-04-12 00:54:15.351905,Solana,0.05032017710719461,9298.826518323649,BUY
Costco Hot Dog,2024-04-12 00:54:15.351905,Solana,0.17300061691632534,3626.1313954642483,BUY
Runestone,2024-04-12 00:54:15.351905,Solana,0.4788127052428066,8794.373160019682,SELL
dogwifhat,2024-04-12 00:54:16.351905,Solana,0.12662585938708248,6473.714694757611,SELL
Shark Cat,2024-04-12 00:54:16.351905,Solana,0.3354043581979901,1879.5418284729915,BUY
Costco Hot Dog,2024-04-12 00:54:16.351905,Solana,0.2793452395582135,1382.1167483182162,SELL
Runestone,2024-04-12 00:54:16.351905,Solana,0.2173985218911571,9660.47307644062,SELL
dogwifhat,2024-04-12 00:54:17.351905,Solana,0.026165276428271544,4566.680746959026,SELL
Shark Cat,2024-04-12 00:54:17.351905,Solana,0.3949209207902723,3205.1428425149907,BUY
Costco Hot Dog,2024-04-12 00:54:17.351905,Solana,0.47024355782417304,8519.32064066394,SELL
Runestone,2024-04-12 00:54:17.351905,Solana,0.14475670053563627,9718.774057591634,SELL
dogwifhat,2024-04-12 00:54:18.351905,Solana,0.39101234130277596,5480.2161901385925,BUY
Shark Cat,2024-04-12 00:54:18.351905,Solana,0.29468314958320363,4990.305029928006,BUY
Costco Hot Dog,2024-04-12 00:54:18.351905,Solana,0.16589239938422629,9530.436187787682,BUY
Runestone,2024-04-12 00:54:18.351905,Solana,0.26724356186185994,7769.260602479381,SELL
dogwifhat,2024-04-12 00:54:19.351905,Solana,0.15782394052866533,4307.133357204974,SELL
Shark Cat,2024-04-12 00:54:19.351905,Solana,0.4240832003763215,819.2629268451091,BUY
Costco Hot Dog,2024-04-12 00:54:19.351905,Solana,0.30131766552280403,6980.831686956016,SELL
Runestone,2024-04-12 00:54:19.351905,Solana,0.4145426612144102,5918.275845397041,SELL
dogwifhat,2024-04-12 00:54:20.351905,Solana,0.4621370779993809,9480.05228834635,BUY
Shark Cat,2024-04-12 00:54:20.351905,Solana,0.2903766291098534,8433.95636390076,BUY
Costco Hot Dog,2024-04-12 00:54:20.351905,Solana,0.3663465241121269,4665.775392535343,SELL
Runestone,2024-04-12 00:54:20.351905,Solana,0.24915482938831307,5405.79151807006,SELL
dogwifhat,2024-04-12 00:54:21.351905,Solana,0.43540983233985303,709.4567539525509,SELL
Shark Cat,2024-04-12 00:54:21.351905,Solana,0.3438090492759636,270.91090803925357,BUY
Costco Hot Dog,2024-04-12 00:54:21.351905,Solana,0.3938995113818349,3324.212875825283,SELL
Runestone,2024-04-12 00:54:21.351905,Solana,0.32923929339293,1034.6390386990233,SELL
dogwifhat,2024-04-12 00:54:22.351905,Solana,0.32099572620940525,9054.811172283647,BUY
Shark Cat,2024-04-12 00:54:22.351905,Solana,0.24215578598920479,9530.372635462594,BUY
Costco Hot Dog,2024-04-12 00:54:22.351905,Solana,0.28050460950469797,6872.844679547363,SELL
Runestone,2024-04-12 00:54:22.351905,Solana,0.266086050725051,8617.113193441262,BUY
dogwifhat,2024-04-12 00:54:23.351905,Solana,0.04782667690192566,3598.528593605532,BUY
Shark Cat,2024-04-12 00:54:23.351905,Solana,0.3472806605172281,1401.075603574501,BUY
Costco Hot Dog,2024-04-12 00:54:23.351905,Solana,0.4021839271622052,4380.132629920768,BUY
Runestone,2024-04-12 00:54:23.351905,Solana,0.1815065786991955,8200.365808296267,SELL
dogwifhat,2024-04-12 00:54:24.351905,Solana,0.1368137494178745,6440.162334120531,SELL
Shark Cat,2024-04-12 00:54:24.351905,Solana,0.14888475819060443,6826.767250986285,BUY
Costco Hot Dog,2024-04-12 00:54:24.351905,Solana,0.39459789276013757,5657.6139514410315,SELL
Runestone,2024-04-12 00:54:24.351905,Solana,0.07737655725556286,3087.8633292982404,SELL
dogwifhat,2024-04-12 00:54:25.351905,Solana,0.1516369606861025,8140.267860821989,SELL
Shark Cat,2024-04-12 00:54:25.351905,Solana,0.4800366095158819,8093.313272729273,BUY
Costco Hot Dog,2024-04-12 00:54:25.351905,Solana,0.06575527230660033,1404.5273317464935,BUY
Runestone,2024-04-12 00:54:25.351905,Solana,0.24708952609188395,5372.4871802769385,BUY
dogwifhat,2024-04-12 00:54:26.351905,Solana,0.17739903967980553,4904.574244133602,SELL
Shark Cat,2024-04-12 00:54:26.351905,Solana,0.234174359818565,279.26385148702605,BUY
Costco Hot Dog,2024-04-12 00:54:26.351905,Solana,0.44353776738980366,1441.513239567498,BUY
Runestone,2024-04-12 00:54:26.351905,Solana,0.28525527678246265,5411.47455408144,BUY
dogwifhat,2024-04-12 00:54:27.351905,Solana,0.3056666524767099,2900.502928531892,BUY
Shark Cat,2024-04-12 00:54:27.351905,Solana,0.23562306671904237,1556.6006953856493,BUY
Costco Hot Dog,2024-04-12 00:54:27.351905,Solana,0.20087360371823432,3493.876146118474,BUY
Runestone,2024-04-12 00:54:27.351905,Solana,0.28546153362099697,1106.1908861119684,BUY
dogwifhat,2024-04-12 00:54:28.351905,Solana,0.06533607623302429,4580.158484729728,SELL
Shark Cat,2024-04-12 00:54:28.351905,Solana,0.014021828524871494,5632.878906679348,BUY
Costco Hot Dog,2024-04-12 00:54:28.351905,Solana,0.15601676784824814,3566.010985922643,SELL
Runestone,2024-04-12 00:54:28.351905,Solana,0.4521653606659286,9023.077191807677,BUY
dogwifhat,2024-04-12 00:54:29.351905,Solana,0.08756932347897217,9154.298863181692,SELL
Shark Cat,2024-04-12 00:54:29.351905,Solana,0.3141432354324885,6081.103174237827,BUY
Costco Hot Dog,2024-04-12 00:54:29.351905,Solana,0.484222438766422,2332.1011591185647,SELL
Runestone,2024-04-12 00:54:29.351905,Solana,0.23201843385251936,1153.4140792425728,SELL
dogwifhat,2024-04-12 00:54:30.351905,Solana,0.03279169945304988,6159.659278051675,BUY
Shark Cat,2024-04-12 00:54:30.351905,Solana,0.030612786354777488,3445.176812358155,BUY
Costco Hot Dog,2024-04-12 00:54:30.351905,Solana,0.4231018356447215,7192.978218671306,SELL
Runestone,2024-04-12 00:54:30.351905,Solana,0.29058522150059213,9275.99840649545,SELL
dogwifhat,2024-04-12 00:54:31.351905,Solana,0.08664596774504985,6545.14143899729,SELL
Shark Cat,2024-04-12 00:54:31.351905,Solana,0.2876694006829183,4830.647574988836,BUY
Costco Hot Dog,2024-04-12 00:54:31.351905,Solana,0.12865640732596956,1363.1105450715274,SELL
Runestone,2024-04-12 00:54:31.351905,Solana,0.010810043880939701,4461.101892590349,SELL
dogwifhat,2024-04-12 00:54:32.351905,Solana,0.4697672720998012,4728.212510716984,BUY
Shark Cat,2024-04-12 00:54:32.351905,Solana,0.27068674252928804,5108.604644228169,BUY
Costco Hot Dog,2024-04-12 00:54:32.351905,Solana,0.11040168261187144,9520.41938908952,SELL
Runestone,2024-04-12 00:54:32.351905,Solana,0.45099901959470756,3119.9260049342492,SELL
dogwifhat,2024-04-12 00:54:33.351905,Solana,0.13690429863142628,204.24637094385244,SELL
Shark Cat,2024-04-12 00:54:33.351905,Solana,0.2634736927216252,8760.504362146938,BUY
Costco Hot Dog,2024-04-12 00:54:33.351905,Solana,0.3283207652755812,4727.972290653728,BUY
Runestone,2024-04-12 00:54:33.351905,Solana,0.09956416933337725,1991.5549929550502,SELL
dogwifhat,2024-04-12 00:54:34.351905,Solana,0.43990749767273435,2985.29895194229,BUY
Shark Cat,2024-04-12 00:54:34.351905,Solana,0.34777950305901345,7645.397749404642,BUY
Costco Hot Dog,2024-04-12 00:54:34.351905,Solana,0.18846209759168286,5523.280247780109,SELL
Runestone,2024-04-12 00:54:34.351905,Solana,0.35049176200258064,3744.9281356597176,SELL
dogwifhat,2024-04-12 00:54:35.351905,Solana,0.20155130782463532,3135.9676387470113,BUY
Shark Cat,2024-04-12 00:54:35.351905,Solana,0.387684000536905,9045.351149722728,BUY
Costco Hot Dog,2024-04-12 00:54:35.351905,Solana,0.08140703865671373,9069.451238632002,SELL
Runestone,2024-04-12 00:54:35.351905,Solana,0.2102525930663629,2058.8804786003843,SELL
dogwifhat,2024-04-12 00:54:36.351905,Solana,0.3505725726310035,1818.4469051368512,BUY
Shark Cat,2024-04-12 00:54:36.351905,Solana,0.33934002566786414,8177.1524358174765,BUY
Costco Hot Dog,2024-04-12 00:54:36.351905,Solana,0.013583188812100688,3421.271295442153,SELL
Runestone,2024-04-12 00:54:36.351905,Solana,0.4041179061645253,7989.3056723056925,BUY
dogwifhat,2024-04-12 00:54:37.351905,Solana,0.37732917820973805,567.833233967816,BUY
Shark Cat,2024-04-12 00:54:37.351905,Solana,0.44635551997055734,7790.434877823498,BUY
Costco Hot Dog,2024-04-12 00:54:37.351905,Solana,0.3656460589629191,1254.539768276277,SELL
Runestone,2024-04-12 00:54:37.351905,Solana,0.15237508076374723,6122.328224596982,SELL
dogwifhat,2024-04-12 00:54:38.351905,Solana,0.3737241589935051,8409.89965203019,SELL
Shark Cat,2024-04-12 00:54:38.351905,Solana,0.3471372399795293,8352.258030619001,BUY
Costco Hot Dog,2024-04-12 00:54:38.351905,Solana,0.38989005656116915,1033.9974630097638,BUY
Runestone,2024-04-12 00:54:38.351905,Solana,0.4514602707994294,2975.0774824264504,SELL
dogwifhat,2024-04-12 00:54:39.351905,Solana,0.030524327135827367,1197.0131819959329,BUY
Shark Cat,2024-04-12 00:54:39.351905,Solana,0.3634718172806118,6838.092501627182,BUY
Costco Hot Dog,2024-04-12 00:54:39.351905,Solana,0.38558505938281357,6372.713149340209,BUY
Runestone,2024-04-12 00:54:39.351905,Solana,0.3682514933433646,4431.755129106226,SELL
dogwifhat,2024-04-12 00:54:40.351905,Solana,0.18707307793364153,2182.033160443928,BUY
Shark Cat,2024-04-12 00:54:40.351905,Solana,0.2067648348519442,9529.86921849154,BUY
Costco Hot Dog,2024-04-12 00:54:40.351905,Solana,0.11839367321966343,9250.478130986261,SELL
Runestone,2024-04-12 00:54:40.351905,Solana,0.1026929880667038,1039.9070909530717,SELL
dogwifhat,2024-04-12 00:54:41.351905,Solana,0.36327006957074914,4145.317329601305,SELL
Shark Cat,2024-04-12 00:54:41.351905,Solana,0.3546557134270305,7200.944540924444,BUY
Costco Hot Dog,2024-04-12 00:54:41.351905,Solana,0.028812550223981603,8975.091845227735,SELL
Runestone,2024-04-12 00:54:41.351905,Solana,0.020559838489303706,6517.830845265694,SELL
dogwifhat,2024-04-12 00:54:42.351905,Solana,0.1559195850730697,5523.082587405775,BUY
Shark Cat,2024-04-12 00:54:42.351905,Solana,0.1457862909275704,9535.240753756378,BUY
